CNPJ_Emissora,Codigo_Identificacao_Certificado,Data_Referencia,Versao,Tipo,CNPJ,Percentual,_tipo_certificado
09.304.427/0001-58,BRHBSCCRI361,2025-12-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-12-01,1,Cedente,17333406000199,1.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-12-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-12-01,1,Devedor,17333406000199,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3B4,2025-01-01,1,Devedor,09033729000139,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3B4,2025-02-01,1,Devedor,09033729000139,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3B4,2025-03-01,1,Devedor,09033729000139,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3E8,2025-01-01,1,Cedente,31961265000180,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3E8,2025-01-01,1,Devedor,31961265000180,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3E8,2025-02-01,1,Cedente,31961265000180,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3E8,2025-02-01,1,Devedor,31961265000180,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3E8,2025-03-01,1,Cedente,31961265000180,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3E8,2025-03-01,1,Devedor,31961265000180,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3E8,2025-04-01,1,Cedente,31961265000180,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3E8,2025-04-01,1,Devedor,31961265000180,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3E8,2025-05-01,1,Cedente,31961265000180,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3E8,2025-05-01,1,Devedor,31961265000180,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3E8,2025-06-01,1,Cedente,31961265000180,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3E8,2025-06-01,1,Devedor,31961265000180,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3E8,2025-07-01,1,Cedente,31961265000180,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3E8,2025-07-01,1,Devedor,31961265000180,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3E8,2025-08-01,1,Cedente,31961265000180,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3E8,2025-08-01,1,Devedor,31961265000180,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3E8,2025-09-01,1,Cedente,31961265000180,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3E8,2025-09-01,1,Devedor,31961265000180,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3E8,2025-10-01,1,Cedente,31961265000180,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3E8,2025-10-01,1,Devedor,31961265000180,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3E8,2025-11-01,1,Cedente,31961265000180,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3E8,2025-11-01,1,Devedor,31961265000180,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3E8,2025-12-01,1,Cedente,31961265000180,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3E8,2025-12-01,1,Devedor,31961265000180,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-01-01,1,Cedente,15794010000113,0.3103,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-01-01,1,Cedente,15794501000164,0.5318,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-01-01,1,Cedente,20240329000137,0.1579,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-01-01,1,Devedor,15794010000113,0.3103,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-01-01,1,Devedor,15794501000164,0.5318,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-01-01,1,Devedor,20240329000137,0.1579,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-02-01,1,Cedente,15794010000113,0.3103,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-02-01,1,Cedente,15794501000164,0.5318,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-02-01,1,Cedente,20240329000137,0.1579,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-02-01,1,Devedor,15794010000113,0.3103,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-02-01,1,Devedor,15794501000164,0.5318,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-02-01,1,Devedor,20240329000137,0.1579,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-03-01,1,Cedente,15794010000113,0.3103,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-03-01,1,Cedente,15794501000164,0.5318,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-03-01,1,Cedente,20240329000137,0.1579,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-03-01,1,Devedor,15794010000113,0.3103,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-03-01,1,Devedor,15794501000164,0.5318,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-03-01,1,Devedor,20240329000137,0.1579,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-04-01,1,Cedente,15794010000113,0.3103,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-04-01,1,Cedente,15794501000164,0.5318,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-04-01,1,Cedente,20240329000137,0.1579,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-04-01,1,Devedor,15794010000113,0.3103,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-04-01,1,Devedor,15794501000164,0.5318,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-04-01,1,Devedor,20240329000137,0.1579,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-05-01,1,Cedente,15794010000113,0.3103,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-05-01,1,Cedente,15794501000164,0.5318,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-05-01,1,Cedente,20240329000137,0.1579,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-05-01,1,Devedor,15794010000113,0.3103,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-05-01,1,Devedor,15794501000164,0.5318,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-05-01,1,Devedor,20240329000137,0.1579,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-06-01,1,Cedente,15794010000113,0.3103,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-06-01,1,Cedente,15794501000164,0.5318,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-06-01,1,Cedente,20240329000137,0.1579,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-06-01,1,Devedor,15794010000113,0.3103,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-06-01,1,Devedor,15794501000164,0.5318,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-06-01,1,Devedor,20240329000137,0.1579,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-07-01,1,Cedente,15794010000113,0.3103,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-07-01,1,Cedente,15794501000164,0.5318,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-07-01,1,Cedente,20240329000137,0.1579,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-07-01,1,Devedor,15794010000113,0.3103,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-07-01,1,Devedor,15794501000164,0.5318,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-07-01,1,Devedor,20240329000137,0.1579,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-08-01,1,Cedente,15794010000113,0.3103,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-08-01,1,Cedente,15794501000164,0.5318,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-08-01,1,Cedente,20240329000137,0.1579,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-08-01,1,Devedor,15794010000113,0.3103,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-08-01,1,Devedor,15794501000164,0.5318,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-08-01,1,Devedor,20240329000137,0.1579,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-09-01,1,Cedente,15794010000113,0.3103,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-09-01,1,Cedente,15794501000164,0.5318,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-09-01,1,Cedente,20240329000137,0.1579,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-09-01,1,Devedor,15794010000113,0.3103,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-09-01,1,Devedor,15794501000164,0.5318,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-09-01,1,Devedor,20240329000137,0.1579,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-10-01,1,Cedente,15794010000113,0.3103,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-10-01,1,Cedente,15794501000164,0.5318,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-10-01,1,Cedente,20240329000137,0.1579,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-10-01,1,Devedor,15794010000113,0.3103,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-10-01,1,Devedor,15794501000164,0.5318,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-10-01,1,Devedor,20240329000137,0.1579,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-11-01,1,Cedente,15794010000113,0.3103,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-11-01,1,Cedente,15794501000164,0.5318,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-11-01,1,Cedente,20240329000137,0.1579,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-11-01,1,Devedor,15794010000113,0.3103,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-11-01,1,Devedor,15794501000164,0.5318,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-11-01,1,Devedor,20240329000137,0.1579,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-12-01,1,Cedente,15794010000113,0.3103,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-12-01,1,Cedente,15794501000164,0.5318,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-12-01,1,Cedente,20240329000137,0.1579,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-12-01,1,Devedor,15794010000113,0.3103,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-12-01,1,Devedor,15794501000164,0.5318,CRI
09.304.427/0001-58,BRHBSCCRI3H1,2025-12-01,1,Devedor,20240329000137,0.1579,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-01-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-01-01,1,Cedente,07204217000162,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-01-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-01-01,1,Devedor,07204217000162,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-02-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-02-01,1,Cedente,07204217000162,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-02-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-02-01,1,Devedor,07204217000162,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-03-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-03-01,1,Cedente,07204217000162,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-03-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-03-01,1,Devedor,07204217000162,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-04-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-04-01,1,Cedente,07204217000162,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-04-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-04-01,1,Devedor,07204217000162,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-05-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-05-01,1,Cedente,07204217000162,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-05-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-05-01,1,Devedor,07204217000162,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-06-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-06-01,1,Cedente,07204217000162,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-06-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-06-01,1,Devedor,07204217000162,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-07-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-07-01,1,Cedente,07204217000162,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-07-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-07-01,1,Devedor,07204217000162,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-08-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-08-01,1,Cedente,07204217000162,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-08-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-08-01,1,Devedor,07204217000162,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-09-01,2,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-09-01,2,Cedente,07204217000162,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-09-01,2,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-09-01,2,Devedor,07204217000162,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-10-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-10-01,1,Cedente,07204217000162,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-10-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-10-01,1,Devedor,07204217000162,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-11-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-11-01,1,Cedente,07204217000162,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-11-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-11-01,1,Devedor,07204217000162,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-12-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-12-01,1,Cedente,07204217000162,1.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-12-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI3U4,2025-12-01,1,Devedor,07204217000162,1.0,CRI
09.304.427/0001-58,BRHBSCCRI452,2025-01-01,1,Cedente,14739378000116,1.0,CRI
09.304.427/0001-58,BRHBSCCRI452,2025-01-01,1,Devedor,14739378000116,1.0,CRI
09.304.427/0001-58,BRHBSCCRI452,2025-02-01,1,Cedente,14739378000116,1.0,CRI
09.304.427/0001-58,BRHBSCCRI452,2025-02-01,1,Devedor,14739378000116,1.0,CRI
09.304.427/0001-58,BRHBSCCRI452,2025-03-01,1,Cedente,14739378000116,1.0,CRI
09.304.427/0001-58,BRHBSCCRI452,2025-03-01,1,Devedor,14739378000116,1.0,CRI
09.304.427/0001-58,BRHBSCCRI452,2025-04-01,1,Cedente,14739378000116,1.0,CRI
09.304.427/0001-58,BRHBSCCRI452,2025-04-01,1,Devedor,14739378000116,1.0,CRI
09.304.427/0001-58,BRHBSCCRI452,2025-05-01,1,Cedente,14739378000116,1.0,CRI
09.304.427/0001-58,BRHBSCCRI452,2025-05-01,1,Devedor,14739378000116,1.0,CRI
09.304.427/0001-58,BRHBSCCRI452,2025-06-01,1,Cedente,14739378000116,1.0,CRI
09.304.427/0001-58,BRHBSCCRI452,2025-06-01,1,Devedor,14739378000116,1.0,CRI
09.304.427/0001-58,BRHBSCCRI452,2025-07-01,1,Cedente,14739378000116,1.0,CRI
09.304.427/0001-58,BRHBSCCRI452,2025-07-01,1,Devedor,14739378000116,1.0,CRI
09.304.427/0001-58,BRHBSCCRI452,2025-08-01,1,Cedente,14739378000116,1.0,CRI
09.304.427/0001-58,BRHBSCCRI452,2025-08-01,1,Devedor,14739378000116,1.0,CRI
09.304.427/0001-58,BRHBSCCRI452,2025-09-01,1,Cedente,14739378000116,1.0,CRI
09.304.427/0001-58,BRHBSCCRI452,2025-09-01,1,Devedor,14739378000116,1.0,CRI
09.304.427/0001-58,BRHBSCCRI452,2025-10-01,1,Cedente,14739378000116,1.0,CRI
09.304.427/0001-58,BRHBSCCRI452,2025-10-01,1,Devedor,14739378000116,1.0,CRI
09.304.427/0001-58,BRHBSCCRI452,2025-11-01,1,Cedente,14739378000116,1.0,CRI
09.304.427/0001-58,BRHBSCCRI452,2025-11-01,1,Devedor,14739378000116,1.0,CRI
09.304.427/0001-58,BRHBSCCRI452,2025-12-01,1,Cedente,14739378000116,1.0,CRI
09.304.427/0001-58,BRHBSCCRI452,2025-12-01,1,Devedor,14739378000116,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4B2,2025-01-01,1,Cedente,05299010000193,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4B2,2025-01-01,1,Devedor,05299010000193,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4B2,2025-02-01,1,Cedente,05299010000193,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4B2,2025-02-01,1,Devedor,05299010000193,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4B2,2025-03-01,1,Cedente,05299010000193,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4B2,2025-03-01,1,Devedor,05299010000193,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4B2,2025-04-01,1,Cedente,05299010000193,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4B2,2025-04-01,1,Devedor,05299010000193,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4B2,2025-05-01,1,Cedente,05299010000193,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4B2,2025-05-01,1,Devedor,05299010000193,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4B2,2025-06-01,1,Cedente,05299010000193,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4B2,2025-06-01,1,Devedor,05299010000193,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4B2,2025-07-01,1,Cedente,05299010000193,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4B2,2025-07-01,1,Devedor,05299010000193,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4B2,2025-08-01,1,Cedente,05299010000193,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4B2,2025-08-01,1,Devedor,05299010000193,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4B2,2025-09-01,1,Cedente,05299010000193,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4B2,2025-09-01,1,Devedor,05299010000193,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4B2,2025-10-01,1,Cedente,05299010000193,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4B2,2025-10-01,1,Devedor,05299010000193,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4B2,2025-11-01,1,Cedente,05299010000193,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4B2,2025-11-01,1,Devedor,05299010000193,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4B2,2025-12-01,1,Cedente,05299010000193,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4B2,2025-12-01,1,Devedor,05299010000193,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4E6,2025-01-01,1,Devedor,13411696000190,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4E6,2025-02-01,1,Devedor,13411696000190,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4E6,2025-03-01,1,Devedor,13411696000190,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4E6,2025-04-01,1,Devedor,13411696000190,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4E6,2025-05-01,1,Devedor,13411696000190,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4E6,2025-06-01,1,Devedor,13411696000190,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4E6,2025-07-01,1,Devedor,13411696000190,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4E6,2025-08-01,1,Devedor,13411696000190,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4E6,2025-09-01,1,Devedor,13411696000190,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4E6,2025-10-01,1,Devedor,13411696000190,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4E6,2025-11-01,1,Devedor,13411696000190,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4E6,2025-12-01,1,Devedor,13411696000190,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4F3,2025-01-01,1,Cedente,10815804000100,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4F3,2025-01-01,1,Devedor,10815804000100,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4F3,2025-02-01,1,Cedente,10815804000100,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4F3,2025-02-01,1,Devedor,10815804000100,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4F3,2025-03-01,1,Cedente,10815804000100,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4F3,2025-03-01,1,Devedor,10815804000100,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4F3,2025-04-01,1,Cedente,10815804000100,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4F3,2025-04-01,1,Devedor,10815804000100,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4F3,2025-05-01,1,Cedente,10815804000100,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4F3,2025-05-01,1,Devedor,10815804000100,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4F3,2025-06-01,1,Cedente,10815804000100,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4F3,2025-06-01,1,Devedor,10815804000100,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4F3,2025-07-01,1,Cedente,10815804000100,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4F3,2025-07-01,1,Devedor,10815804000100,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4F3,2025-08-01,1,Cedente,10815804000100,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4F3,2025-08-01,1,Devedor,10815804000100,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4F3,2025-09-01,1,Cedente,10815804000100,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4F3,2025-09-01,1,Devedor,10815804000100,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4F3,2025-10-01,1,Cedente,10815804000100,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4F3,2025-10-01,1,Devedor,10815804000100,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4F3,2025-11-01,1,Cedente,10815804000100,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4F3,2025-11-01,1,Devedor,10815804000100,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4F3,2025-12-01,1,Cedente,10815804000100,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4F3,2025-12-01,1,Devedor,10815804000100,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-01-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-01-01,1,Cedente,33193802000114,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-01-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-01-01,1,Devedor,33193802000114,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-02-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-02-01,1,Cedente,33193802000114,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-02-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-02-01,1,Devedor,33193802000114,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-03-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-03-01,1,Cedente,33193802000114,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-03-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-03-01,1,Devedor,33193802000114,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-04-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-04-01,1,Cedente,33193802000114,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-04-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-04-01,1,Devedor,33193802000114,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-05-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-05-01,1,Cedente,33193802000114,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-05-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-05-01,1,Devedor,33193802000114,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-06-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-06-01,1,Cedente,33193802000114,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-06-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-06-01,1,Devedor,33193802000114,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-07-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-07-01,1,Cedente,33193802000114,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-07-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-07-01,1,Devedor,33193802000114,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-08-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-08-01,1,Cedente,33193802000114,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-08-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-08-01,1,Devedor,33193802000114,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-09-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-09-01,1,Cedente,33193802000114,1.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-09-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI4H9,2025-09-01,1,Devedor,33193802000114,1.0,CRI
